044125.jpg,-0.24643980986462394,0.4119510963441813
051855.jpg,-0.04007754323604209,0.46198087541334476
015993.jpg,-0.195430296161566,0.3593551138461408
163355.jpg,0.5412828977738008,0.024098326453966944
034673.jpg,0.4572502789017145,-0.3752482318946697
131372.jpg,-0.44388164377320677,0.2376455637210086
150506.jpg,-0.4627593242444159,-0.07527536424058523
187987.jpg,-0.36239946706568915,-0.4214738058060183
043305.jpg,-0.21850413051361633,0.33112042438100703
028939.jpg,-0.2944403232783093,0.11516876087693152
091288.jpg,0.21137456366820426,-0.3689145853955088
193901.jpg,-0.329828343809358,-0.42630131195736864
080485.jpg,0.1854570541433467,0.41914363314300257
044145.jpg,-0.013927814032830277,-0.5844470626474076
073391.jpg,-0.4144988822641447,-0.0021123849495709246
152268.jpg,-0.22331014533397925,-0.1442409801688122
194102.jpg,-0.29614281822074773,-0.45268717656958835
184894.jpg,-0.2982558834510476,-0.47351767971466263
086094.jpg,-0.19638186467703922,0.3199339194696653
091502.jpg,-0.248694327398534,0.3091883037388422
009287.jpg,-0.07659501516202616,0.29792082088881294
067730.jpg,0.5230432215693521,-0.4385938285711649
065893.jpg,-0.4263200778685742,0.19626449731514073
174537.jpg,-0.40993829088686035,-0.12488656224953847
031944.jpg,-0.37582107379067925,-0.22274907207017658
191061.jpg,-0.23952596604123655,0.4464216946689127
162874.jpg,-0.313657264434398,-0.23848847505120574
059730.jpg,-0.5032950070639249,-0.15241427821855286
106070.jpg,0.019058858662632502,0.46032788130439145
020650.jpg,-0.29048567744965526,0.33441602381956936
050437.jpg,-0.11903107328311768,-0.58764545912955
034860.jpg,-0.009094866728118569,0.42815484419095495
132083.jpg,-0.20400712194124399,-0.4574244894261554
197647.jpg,-0.38097794906544236,-0.24516700160938804
106085.jpg,-0.35238232166316974,0.19618602187533904
042977.jpg,-0.29236400418324193,0.288644572233158
041723.jpg,0.5740421997969748,-0.17862095082920293
194518.jpg,0.5417224256048097,-0.06650720547220741
118603.jpg,-0.3454994435549829,0.33024143340110024
116288.jpg,-0.056926360447108276,0.3338424912615219
119107.jpg,-0.2834618630721264,-0.019063196074602426
031386.jpg,-0.5120288032699911,-0.07991175582140747
067491.jpg,0.10672121810607228,0.34181455573262226
066581.jpg,-0.00390712949296911,0.3801988768315343
138114.jpg,-0.36496214999289395,0.24456395056587643
069328.jpg,-0.4033006291079497,0.1393681713801328
097055.jpg,-0.3162524503943702,-0.10232351944547279
043750.jpg,-0.4205764593313752,-0.12355491521700701
010787.jpg,0.561524094935595,-0.20631088368819736
069058.jpg,0.35772416267058493,0.20664587684404062
006513.jpg,0.1744088438826569,-0.6086517304999083
113616.jpg,-0.3514739954845783,-0.1957769897654306
014395.jpg,0.5645966277476565,-0.1457335197623224
054738.jpg,-0.30960696249374775,0.28316800035206324
166144.jpg,-0.19109864731020942,0.38268394663601896
097161.jpg,-0.25384943069937127,0.22864369284684544
120834.jpg,-0.4742307949926089,0.12855466206865732
140228.jpg,-0.2200010348919252,0.22073831290042972
035929.jpg,-0.40220427059394376,-0.2847157796580196
099542.jpg,-0.31214369110898116,0.13899979276953503
175193.jpg,0.4029046018762362,-0.014766218149650314
099152.jpg,0.5178551386332104,0.12542085305562647
011998.jpg,-0.022906370856607676,0.41715566773550494
077271.jpg,-0.37407347015963177,0.13508690566550588
061850.jpg,-0.2564259565343747,0.21701981254593758
100540.jpg,-0.4207584086490036,-0.05490345355064221
136997.jpg,-0.26831910333533027,-0.5041433839319337
037249.jpg,-0.5070100090971639,0.19184959716270172
151257.jpg,0.10309238013377073,-0.5382845273858303
025541.jpg,-0.42218275344328954,0.309133215721296
016034.jpg,0.19534962182889315,0.24544284122953042
196404.jpg,-0.3858025209836544,-0.20042229064115905
135302.jpg,-0.14106308065296988,0.3755577137787746
149382.jpg,-0.22366422218207968,0.2494007333349352
024449.jpg,-0.22868659136980413,0.12100305052136263
080871.jpg,-0.3067921864214466,0.38191033942611374
182646.jpg,-0.2355720720953062,-0.558994901638267
022997.jpg,0.3693091801979385,0.3362359307622289
026643.jpg,-0.15716966411005007,0.26960295398685263
190326.jpg,0.07542319851519877,-0.11386761697677267
195935.jpg,0.3787783721480274,-0.4115995237910628
079751.jpg,-0.367563845353602,-0.35567649564439674
177787.jpg,0.2692494424085009,-0.4196925097191579
193246.jpg,-0.48637410613660703,-0.3520678490289041
022368.jpg,-0.3546088141207459,0.3467288094056494
177815.jpg,-0.40560780338836905,-0.05590039771856627
065744.jpg,-0.46313306353805866,-0.21524579449699438
041958.jpg,-0.36461014132959874,0.10673688598544709
118053.jpg,-0.09156685974927103,0.3662909179904291
001643.jpg,-0.07372609238395043,0.31528853252641914
078557.jpg,-0.24096555465525377,0.3216257394729286
085658.jpg,-0.2207689319504182,0.23850894285078267
031069.jpg,-0.25380862595129566,0.2339885798873797
011743.jpg,-0.2803503457786478,0.18150122450341633
049465.jpg,-0.07696335609705435,0.4449410153800656
048973.jpg,0.34326424907348213,0.1978279434144537
168347.jpg,-0.13770078239052852,-0.45764643130509086
186788.jpg,0.5585614937547706,-0.5083200163166554
053306.jpg,-0.36596216971332546,0.11156512052858754
114557.jpg,-0.40235692600000256,-0.03177116762555235
090598.jpg,-0.20652427132296178,0.35442877563830477
178410.jpg,-0.12238723662977588,-0.4165729758197803
015727.jpg,0.5405687148798151,-0.04813903486692283
143505.jpg,-0.4013472511308336,0.10192384564106988
141968.jpg,-0.3063009383009748,0.25344682591523215
055913.jpg,-0.2930271531803512,0.01835413964628567
016116.jpg,-0.21946277749707718,-0.4894619622131315
118270.jpg,-0.2226424947592803,0.3348498638179836
164108.jpg,0.05343625888989815,-0.5682618948360039
107319.jpg,-0.44113562022590147,0.22559456854759988
033332.jpg,-0.43814920540390156,-0.312222165038583
069401.jpg,-0.3323778019268378,-0.3780011150838635
192397.jpg,-0.25804064650209746,-0.49303147873374853
015411.jpg,-0.1014698454925477,0.35773358600886007
068741.jpg,-0.2928508174579675,0.2900478854421993
117549.jpg,-0.29350229424280627,-0.34861410278578236
158222.jpg,-0.46635934188066774,0.10405948265291941
013328.jpg,0.3554316112620317,-0.534262457166752
129878.jpg,-0.46930349634733304,-0.023083465973447757
148980.jpg,-0.21156547490362157,0.22178537853105632
192409.jpg,-0.44643728856824666,0.024861581621103714
058106.jpg,-0.23796542299879428,-0.023622051039465446
026350.jpg,0.4719315163440386,0.13576549857388565
083612.jpg,-0.3751795149936223,-0.17464816119623672
092524.jpg,-0.15073360423779086,0.3597042629245333
040179.jpg,-0.11467495266953656,-0.5811344661712875
143088.jpg,-0.37599638973785554,0.13395803664277695
021069.jpg,-0.4712476307272981,-0.29391571163623453
144485.jpg,-0.2122492768586374,-0.4474962703194096
167059.jpg,-0.4249991886993849,0.1203373538277377
133506.jpg,0.546306341767835,0.06251014626130177
042843.jpg,-0.38926417365531685,0.08813657305580735
041201.jpg,0.10403819415142306,0.33219994364263855
086069.jpg,-0.3561585255156786,0.014155294060573387
